TIP AGENTIE,SHOP NAME,hcl_link,ORAS,Suprafata utila,Status Oras,Status shop,HCL,Anexa,Taxa locala,New cost/sop,Nota calcul Primarie,Dosar autorizare depus,Autorizatie Emisa,Nr. Aparate,Observatii,Acte necesare pt. autorizare
STANDARD,TECUCI 03-1 DECEMBRIE,https://drive.google.com/file/d/1CX8ZpwGRKrSUqGOar7ZGu-5ZyMTMNMsI/view?usp=drive_link,TECUCI,70,Safe,#N/A,59/24.04.2026,,,0,,,,5,"i nu vor primi autorizaţie anuală de functionare dacă sunt amplasate la mai puţin de 200 m de instituţiile scolare. Distanţa se măsoara in linie dreaptă de la limita de proprietate. Programul de funcţionare pentru locaţiile specializate în jocuri de noroc, va fi zilnic între orele 08.00 — 22.00. Fac excepţie de la prevederile acestui articol locaţiile specializate care funcţionează la mai mult de 300 m de cea mai apropiată locuinţă.Distanţa se măsoară de la limita de proprietate. Programul acestora va fi aprobat odată cu obţinerea Autorizaţiei de funcţionare. Incepand cu anul 2027, prin Autorizaţiile de funcţionare anuale eliberate, nu se va autoriza functionarea locaţiilor specializate în jocuri de noroc situate în Zona centrală a Municipiului Tecuci (zona delimitata de catre urmatoarele strazi: str. Transilvaniei, str. Tudor Pamfile, str. Vasile Alecsandri, str. Gh. Petraşcu, str. Cpt. Vlad, str. Ştefan cel Mare, str. Ştefan Petică, str 1 Decembrie 1918) şi la parterul locuintelor colective indiferent de amplasament.Incepand cu anul 2028, prin Autorizaţiile de funcţionare anuale, nu se va autoriza functionarea locaţiilor specializate în jocuri de noroc pe teritoriul Municipiului Tecuci, cu exceptia celor situate in afara ansamblurilor rezidentiale la o distanta de cel puţin 300 m de cea mai apropiată locuinţă.Operatorii care exploatează jocuri de noroc de tip pariuri pot funcţiona în orice locatie cu respectarea prevederilor art.8.","În vederea eliberării autorizaţiei de funcţionare pentru desfăşurarea activităţilor de jocuri de noroc de, conform OUG nr.7/2026 art.lll, pct.2, agentul economic va înainta la Primăria Municipiului Tecuci, cu cel puţin 30 de zile calendaristice înainte de data începerii activităţii pe care urmează să o desfăşoare sau de data de expirare a perioadei autorizate anterior depunerii, următoarele document:Cerere — formular tipizat; Certificatul de înregistrare eliberat de Oficiul Naţional al Registrului Comerţului — copie certifictă conform cu originalul; Certificatul constatator pentru punctul de lucru — copie certificate conform cu originalul; Licenţa de organizare a jocurilor de noroc emisă de ONJN- copie certificate conform cu originalul; Autorizaţia de exploatare a jocurilor de noroc emisă de ONIN — copie certificate conform cu originalul; Actul de deţinere al spaţiului (proprietate, închiriere, comodat, locaţiune, după caz — copie certificate conform cu originalul; Actul prin care s-a autorizat schimbarea de destinaţie a spaţiului, dacă este cazul — copie certificate conform cu originalul, dupa caz; Avizul/autorizaţia de securitate la incediu în conformitate cu HG nr.571/2016 — copie certificate conform cu originalul, dupa caz;- Acordul Asociaţiei de Proprietari, care va conţine aprobarea ca agentul economic să desfăşoare activitatea într-un spaţiu al condominiului precum şi orarul de funcţionare aprobat. Acordul va fi semnat şi ştampilat de către preşedintele asociaţiei de proprietari, numele preşedintelui fiind scris şi în clar, şi vor fi depuse în original; 10.Programul de funcţionare semnat şi stampilat de agentul economic. 11.Planul releveu al spaţiului cu indicarea aparatelor şi a zonelor de access; 12.Declaraţie pe propria răspundere privind respectarea legislaţiei privind protecţia minorilor şi prevenirea dependenței. Anterior începerii activităţii pe raza Municipiulu Tecuci, operatorul economic licenţiat în condiţiile legii, va informa în termen de cinci zile, prin adresă, administrația publică locală despre începerea activităţii comunicând dataînceperii activităţii şi copii de pe licenţă şi autorizaţia de exploatare a jocurilor de noroc."
STANDARD,TECUCI 02-1 DECEMBRIE 1918,https://drive.google.com/file/d/1CX8ZpwGRKrSUqGOar7ZGu-5ZyMTMNMsI/view?usp=drive_link,TECUCI,37.5,Safe,#N/A,59/24.04.2026,,,0,,,,4,"i nu vor primi autorizaţie anuală de functionare dacă sunt amplasate la mai puţin de 200 m de instituţiile scolare. Distanţa se măsoara in linie dreaptă de la limita de proprietate. Programul de funcţionare pentru locaţiile specializate în jocuri de noroc, va fi zilnic între orele 08.00 — 22.00. Fac excepţie de la prevederile acestui articol locaţiile specializate care funcţionează la mai mult de 300 m de cea mai apropiată locuinţă.Distanţa se măsoară de la limita de proprietate. Programul acestora va fi aprobat odată cu obţinerea Autorizaţiei de funcţionare. Incepand cu anul 2027, prin Autorizaţiile de funcţionare anuale eliberate, nu se va autoriza functionarea locaţiilor specializate în jocuri de noroc situate în Zona centrală a Municipiului Tecuci (zona delimitata de catre urmatoarele strazi: str. Transilvaniei, str. Tudor Pamfile, str. Vasile Alecsandri, str. Gh. Petraşcu, str. Cpt. Vlad, str. Ştefan cel Mare, str. Ştefan Petică, str 1 Decembrie 1918) şi la parterul locuintelor colective indiferent de amplasament.Incepand cu anul 2028, prin Autorizaţiile de funcţionare anuale, nu se va autoriza functionarea locaţiilor specializate în jocuri de noroc pe teritoriul Municipiului Tecuci, cu exceptia celor situate in afara ansamblurilor rezidentiale la o distanta de cel puţin 300 m de cea mai apropiată locuinţă.Operatorii care exploatează jocuri de noroc de tip pariuri pot funcţiona în orice locatie cu respectarea prevederilor art.8.","În vederea eliberării autorizaţiei de funcţionare pentru desfăşurarea activităţilor de jocuri de noroc de, conform OUG nr.7/2026 art.lll, pct.2, agentul economic va înainta la Primăria Municipiului Tecuci, cu cel puţin 30 de zile calendaristice înainte de data începerii activităţii pe care urmează să o desfăşoare sau de data de expirare a perioadei autorizate anterior depunerii, următoarele document:Cerere — formular tipizat; Certificatul de înregistrare eliberat de Oficiul Naţional al Registrului Comerţului — copie certifictă conform cu originalul; Certificatul constatator pentru punctul de lucru — copie certificate conform cu originalul; Licenţa de organizare a jocurilor de noroc emisă de ONJN- copie certificate conform cu originalul; Autorizaţia de exploatare a jocurilor de noroc emisă de ONIN — copie certificate conform cu originalul; Actul de deţinere al spaţiului (proprietate, închiriere, comodat, locaţiune, după caz — copie certificate conform cu originalul; Actul prin care s-a autorizat schimbarea de destinaţie a spaţiului, dacă este cazul — copie certificate conform cu originalul, dupa caz; Avizul/autorizaţia de securitate la incediu în conformitate cu HG nr.571/2016 — copie certificate conform cu originalul, dupa caz;- Acordul Asociaţiei de Proprietari, care va conţine aprobarea ca agentul economic să desfăşoare activitatea într-un spaţiu al condominiului precum şi orarul de funcţionare aprobat. Acordul va fi semnat şi ştampilat de către preşedintele asociaţiei de proprietari, numele preşedintelui fiind scris şi în clar, şi vor fi depuse în original; 10.Programul de funcţionare semnat şi stampilat de agentul economic. 11.Planul releveu al spaţiului cu indicarea aparatelor şi a zonelor de access; 12.Declaraţie pe propria răspundere privind respectarea legislaţiei privind protecţia minorilor şi prevenirea dependenței. Anterior începerii activităţii pe raza Municipiulu Tecuci, operatorul economic licenţiat în condiţiile legii, va informa în termen de cinci zile, prin adresă, administrația publică locală despre începerea activităţii comunicând dataînceperii activităţii şi copii de pe licenţă şi autorizaţia de exploatare a jocurilor de noroc."
PARTENER SSBT ADM,SSBT ADM TIMISOARA 516-HOTINULUI,,TIMISOARA,15,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0,TIMISOARA 12-GHE LAZAR,,TIMISOARA,60.8,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,TIMISOARA 31-ARADULUI,,TIMISOARA,66.7,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,TIMISOARA 37-AVERESCU,,TIMISOARA,41.4,N/A,#N/A,,,,0,,,,3,,
AGENTIE 2.0,TIMISOARA 32-DAMBOVITA 53,,TIMISOARA,60.4,N/A,#N/A,,,,0,,,,3,,
AGENTIE 2.0,TIMISOARA 04-PTA DAMBOVITA,,TIMISOARA,67.8,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0 LIGHT,TIMISOARA 05-COMPLEX,,TIMISOARA,55.6,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0,TIMISOARA 36-SUD,,TIMISOARA,70,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,TIMISOARA 29-DALIEI 15,,TIMISOARA,84.5,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,TIMISOARA 08-SIMION BARNUTIU 77,,TIMISOARA,78.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 34-CRISTALULUI,,TIMISOARA,55.5,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,TIMISOARA 02-TIMIS REL,,TIMISOARA,69.8,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 35-BAZAR,,TIMISOARA,31.7,N/A,#N/A,,,,0,,,,0,,
STANDARD,TIMISOARA 30-RETAIL PARK,,TIMISOARA,44,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 33-TRANSILVANIEI,,TIMISOARA,89,N/A,#N/A,,,,0,,,,0,,
STANDARD,TIMISOARA 26-ANDREI SAGUNA,,TIMISOARA,91.3,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 28-GHE. LAZAR,,TIMISOARA,64.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 03-PRINTUL TURCESC,,TIMISOARA,81.6,N/A,#N/A,,,,0,,,,0,,
STANDARD,TIMISOARA 25-IRIS,,TIMISOARA,40,N/A,#N/A,,,,0,,,,4,,
STANDARD,TIMISOARA 24-SINAIA,,TIMISOARA,70.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 23-DRACULA,,TIMISOARA,38.3,N/A,#N/A,,,,0,,,,0,,
STANDARD,TIMISOARA 15-MARTIRILOR 60,,TIMISOARA,26.6,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 14-TORONTALULUI,,TIMISOARA,25.3,N/A,#N/A,,,,0,,,,0,,
STANDARD,TIMISOARA 13-CALEA BUZIASULUI,,TIMISOARA,70.3,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 11-RESITA,,TIMISOARA,36.3,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 10-GIROC,,TIMISOARA,31.7,N/A,#N/A,,,,0,,,,4,,
STANDARD,TIMISOARA 06-EROILOR DE LA TISA,,TIMISOARA,36.5,N/A,#N/A,,,,0,,,,5,,
STANDARD,TIMISOARA 01-BOCU,,TIMISOARA,45.3,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,TITU 01-GARII,,TITU,79.5,N/A,#N/A,,,,0,,,,0,,
STANDARD,TULCEA 06-CONSTRUCTORILOR,,TULCEA,96.6,N/A,#N/A,,,,0,,,,5,,
STANDARD,TULCEA 04-BABADAG,,TULCEA,33.7,N/A,#N/A,,,,0,,,,0,,
STANDARD,TULCEA 05-STR 1848,,TULCEA,62.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,TULCEA 03-PACII,,TULCEA,23,N/A,#N/A,,,,0,,,,0,,
STANDARD,TULCEA 02-ISACCEI,,TULCEA,35.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,TULCEA 01-BABADAG,,TULCEA,30,N/A,#N/A,,,,0,,,,0,,
STANDARD,TUNARI 01-CALEA BUCURESTI,,TUNARI,58.8,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0 LIGHT,TURDA 02-LIBERTATII 9,,TURDA,66.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,TURDA 03-LOTUS,,TURDA,30.1,N/A,#N/A,,,,0,,,,0,,
STANDARD,TURDA 01-MICRO,,TURDA,65.9,N/A,#N/A,,,,0,,,,4,,
STANDARD,TURNU MAGURELE 01-INDEPENDENTEI,https://drive.google.com/file/d/1PigTnz01GyPjOh_LGUFzQc-npGJqmIoj/view?usp=drive_link,TURNU MAGURELE,72.2,Safe,#N/A,36/15.04.2026,,1500,108300,,,,5,"În termen de maxim 10 zile de la data luării la cunoștință a comunicării prevăzute la alin.(1) toți operatorii economici care desfășoară activități de jocuri de noroc în locații fizice pe raza UAT - Municipiul Turnu Măgurele sunt obligați să comunice Primăriei municipiului Turnu Măgurele, la serviciul urbanism și gospodărie comunală, toate datele cu privire la licența de organizare a jocurilor de noroc/autorizația de exploatare a jocurilor de noroc emise de Comitetul de Supraveghere al Oficiului Național pentru Jocuri de Noroc respectiv dovada achitării ultimelor taxe pentru obținerea licențelor de organizare a jocurilor de noroc sau autorizațiilor de exploatare a jocurilor de noroc în cazul Companiei Naționale „Loteria Română“ - S.A. (3) La nivelul serviciului urbanism și gospodărie comunală se va constitui o evidență (registru special) a tuturor operatorilor economici care desfășoară activități din domeniul jocurilor de noroc prevăzute la art.10 alin.(1) din O.U.G nr.77/2009, în locații fizice pe raza municipiului Turnun Măgurele, care va cuprinde cel puțin următoarele informații: denumirea operatorului economic, sediul social și codul unic de înregistrare, punctele de lucru de pe raza municipiului Turnu Măgurele, tipul de jocuri de noroc exploatate, data expirării licenței de organizare a jocurilor de noroc emisă de Comitetul de Supraveghere al Oficiului Național pentru Jocuri de Noroc, data expirării autorizației de exploatare a jocurilor de noroc emisă de Comitetul de Supraveghere al Oficiului Național pentru Jocuri de Noroc. (4) În vederea constituirii evidenței (registru special) operatorilor economici care desfășoară activități din domeniul jocurilor de noroc prevăzute la art.10 alin.(1) din O.U.G nr.77/2009, în locații fizice pe raza municipiului Turnun Măgurele, aceștia sunt obligați ca în termen de maxim 5 zile lucrătoare de la comunicarea prezentului Regulament să comunice autorității locale toate informațiile prevăzute la alin.(3). ","a) cerere tip pentru eliberarea autorizației de funcționare locale semnată de reprezentantul legal; b) copie a certificatului de înregistrare la Oficiul Registrului Comerțului; c) copie a certificatului constatator pentru punctul de lucru; d) copie a actului constitutiv al societății; e) copie a licenței de organizare a jocurilor de noroc emisă de O.N.J.N.; f) copie a autorizației de exploatare a jocurilor de noroc emisă de O.N.J.N.; g) copie a documentului cu privire la spațiul propus pentru desfășurarea activității (acte de proprietate, contracte de închiriere/comodat, cu menționarea expresă prin declarația pe propria răspundere a administratorului/reprezentantului legal, a suprafeței utile a spațiului exprimată în metri pătrați); h) copie a contractului de prestări servicii cu o firmă de monitorizare și intervenție (pază și protecție/intervenție); i) copie a contractului cu operatorul local de salubrizare pentru ridicarea deșeurilor; j) declarație pe propria răspundere a administratorului/reprezentantului legal prin care își asumă respectarea legislației privind protecția minorilor și prevenirea dependenței; k) angajamentul că va achita taxa locală pentru obținerea autorizației de funcționare în termen de 30 de zile de la eliberarea acesteia; l) declarație pe propria răspundere că deţine autorizaţiile/avizele/acordurile emise de alte organe de specialitate în conformitate cu specificul activităţii desfăşurate şi reglementările legale în vigoare, dacă este cazul ( aviz/autorizație de securitate la incendiu eliberată de I.S.U., aviz/autorizație D.S.P, autorizație sanitară, mediu). m) certificat fiscal din care să reiasă că nu are datorii restante la bugetul local al municipiului Turnu Măgurele. "
AGENTIE 2.0,URLATI 01-1 MAI,,URLATI,64.41,N/A,#N/A,,,,0,,,,0,,
STANDARD,URZICENI 02-BUCURESTI,https://drive.google.com/file/d/1D3YLbc0Krfknre5abAhrPFrtvKEQQD4Q/view?usp=drive_link,URZICENI,48.2,To be banned,To be closed,52/22.04.2026,,,0,,,,5,Se interzic jocurilede noroc inclusiv Loto,
STANDARD,URZICENI 01-REPUBLICII,https://drive.google.com/file/d/1D3YLbc0Krfknre5abAhrPFrtvKEQQD4Q/view?usp=drive_link,URZICENI,41.8,To be banned,To be closed,52/22.04.2026,,,0,,,,5,Se interzic jocurilede noroc inclusiv Loto,
STANDARD,VALEA LUI MIHAI 01-REPUBLICII,https://drive.google.com/file/d/1eSfCsAPy2ATGxPPIoulfAyDeA_ExUkmK/view?usp=drive_link,VALEA LUI MIHAI,64.5,Safe,#N/A,37/21.04.2026,,470,30315,,,,0,,"cerere tip;  copie CUI;   copie după certificatul constatator ,  copie după licența de organizare a jocurilor de noroc și autorizația de exploatare ,  copie după actul de deţinere al spaţiului (după caz - extrasul de carte funciară, pentru informare, actualizat la zi din care să rezulte funcțiunea spațiului și suprafața/aria desgășurată a acestuia, act de proprietate spaţiu, act de proprietate teren + autorizaţie de construire spaţiu, contract de închiriere valabil pe anul în curs inregistrat la ANAF, contract de comodat, copie după autorizaţia de construire privind schimbarea destinaţiei spaţiului – dacă este cazul);  copie după autorizaţia de securitate la incendiu eliberată de ISU, conform HG nr. 571/2016 (negație), dacă este cazul ;  acordul locatarilor (50% + 1 din numărul total) cu viza asociaţiei de proprietari (dacă este cazul) pentru locațiile aflate la parterul blocurilor de locuinţe;  dovada achitării taxei de afișaj în scop de reclamă și publicitate, locul desfășurării activității - pentru anul în curs;contract prestări servicii cu SC AVE Bihor SA;  dovadă că nu are datorii restante la bugetul de stat, bugetul asigurărilor sociale de stat și bugetul local. "
STANDARD,VALENII DE MUNTE 01-IORGA,https://drive.google.com/file/d/1fd-WP1SwlEAGVVDcH4swf3EpGrZwM7dY/view?usp=drive_link,VALENII DE MUNTE,58.9,To be banned,To be closed,41/30.04.2026,,,0,,,,0,"Se interzic jocurile de noroc, exceptie Loto ( fara aparate)",
STANDARD,VANJU MARE 01-REPUBLICII,,VANJU MARE,75.1,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT ADM,SSBT ADM VASLUI 532-MARACINEANU,https://drive.google.com/file/d/1-JVCYfA8byjAtikhrWM3tA-2WxohGf4Y/view?usp=drive_link,VASLUI,15,To be banned (Slots),To be closed,84/26.03.2026,,,0,,,,0,,
STANDARD,VASLUI 05-PIATA TRAIAN,https://drive.google.com/file/d/1-JVCYfA8byjAtikhrWM3tA-2WxohGf4Y/view?usp=drive_link,VASLUI,31.8,To be banned (Slots),#N/A,84/26.03.2026,,,0,,,,5,,
STANDARD,VASLUI 03-CARTIER,https://drive.google.com/file/d/1-JVCYfA8byjAtikhrWM3tA-2WxohGf4Y/view?usp=drive_link,VASLUI,48.2,To be banned (Slots),#N/A,84/26.03.2026,,,0,,,,5,,
STANDARD,VASLUI 02-GARA,https://drive.google.com/file/d/1-JVCYfA8byjAtikhrWM3tA-2WxohGf4Y/view?usp=drive_link,VASLUI,42.5,To be banned (Slots),#N/A,84/26.03.2026,,,0,,,,5,,
STANDARD,VASLUI 01-STEFAN CEL MARE,https://drive.google.com/file/d/1-JVCYfA8byjAtikhrWM3tA-2WxohGf4Y/view?usp=drive_link,VASLUI,59.7,To be banned (Slots),#N/A,84/26.03.2026,,,0,,,,5,,
STANDARD,VATRA DORNEI 01-PIETONAL,https://drive.google.com/file/d/1JDstxM5xR-qNc65KOImv2D8TanmbfJAD/view?usp=drive_link,VATRA DORNEI,58.9,To be banned,To be closed,93/24.04.2026,,,0,,,,3,"Se interzic jocurile de noroc, exceptie Loto ( fara aparate)",
STANDARD,VICTORIA 01-CENTRU,,VICTORIA,65.6,N/A,#N/A,,,,0,,,,0,,
STANDARD,VIDELE 01-BANCII,https://drive.google.com/file/d/1G0uxMod_fTFxtC_nbjVhAGBl8kHcyCjV/view?usp=drive_link,VIDELE,25,Safe,#N/A,Regulament,,25000,25000,,,,0,Functionam,"Dovada detinere spatiu;Certificat fiscal,licenta valabila, autorizatie de exploatare valabila,declaratie pe propria raspundere a reprezentantului legal prin care se obliga sa achite taxa pentru autorizare in termen de 30 de zile de la data emiterii documentului"
STANDARD,VLADIMIRESCU 01-CENTRU,,VLADIMIRESCU,48,N/A,#N/A,,,,0,,,,0,,
STANDARD ADM,SSBT S ADM VOLUNTARI 545-EROU IANCU,,VOLUNTARI,15,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT ADM,SSBT ADM VOLUNTARI 514-DAVID,,VOLUNTARI,15,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT ADM,SSBT ADM VOLUNTARI 512-PIPERA,,VOLUNTARI,15,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0,VOLUNTARI 06-LILIECI,,VOLUNTARI,85.6,N/A,#N/A,,,,0,,,,5,,
STANDARD,VOLUNTARI 05-CAPITANU,,VOLUNTARI,53.5,N/A,#N/A,,,,0,,,,5,,
STANDARD,VOLUNTARI 02-PIPERA 39A,,VOLUNTARI,87.6,N/A,#N/A,,,,0,,,,5,,
STANDARD,VOLUNTARI 04-STRIP MALL,,VOLUNTARI,51.4,N/A,#N/A,,,,0,,,,5,,
STANDARD,VOLUNTARI 03-PIPERA PLAZA,,VOLUNTARI,34.7,N/A,#N/A,,,,0,,,,0,,
STANDARD,VOLUNTARI 01-AFUMATI,,VOLUNTARI,44,N/A,#N/A,,,,0,,,,5,,
STANDARD,VULCAN 01-M VITEAZU,https://docs.google.com/document/d/1UlfJpGGhQNzZuKGntiQKZP1BZVifWY2W/edit?usp=drive_link&ouid=114946221064627034430&rtpof=true&sd=true,VULCAN,44.7,To be banned,To be closed,64/07.04.2026,,,0,,,,0,"Se interzic jocurile de noroc, exceptie Loto ( fara aparate)",
STANDARD,ZALAU 03-MIHAI VITEAZU,,ZALAU,73.7,N/A,#N/A,,,,0,,,,1,,
STANDARD,ZALAU 01-MIHAI VITEAZU,,ZALAU,54.2,N/A,#N/A,,,,0,,,,0,,
STANDARD,ZARNESTI 01-GARA,https://drive.google.com/file/d/1Z8x9YsvD2_hqVf4iD_2Xro4HiXnIsD7L/view?usp=drive_link,ZARNESTI,76.7,To be banned,To be closed,117/30.04.2026,N/A,0,0,0,N/A,,0,"Se interzic jocurile de noroc, exceptie Loto ( fara aparate)",
